Date,Title,Content,URL,Publisher,LLMResponse,Sentiment
"Wed, 06 Mar 2024 08:00:00 GMT",Trade of the Day: Profit Off Recent Weakness in Apple (AAPL) Stock - InvestorPlace,Trade of the Day: Profit Off Recent Weakness in Apple (AAPL) Stock  InvestorPlace,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy90cmFkZS1vZi10aGUtZGF5LXByb2ZpdC1vZmYtcmVjZW50LXdlYWtuZXNzLWluLWFwcGxlLWFhcGwtc3RvY2sv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEGATIVE**,NEGATIVE
"Mon, 01 Apr 2024 07:00:00 GMT",Apple (NASDAQ:AAPL) Down With Analyst Downgrade - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Down With Analyst Downgrade - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtZG93bi13aXRoLWFuYWx5c3QtZG93bmdyYWRl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEGATIVE**,NEGATIVE
"Mon, 29 Apr 2024 16:47:00 GMT",Should You Buy Apple (AAPL) Stock Ahead of Q2 Earnings? - Yahoo Finance,Should You Buy Apple (AAPL) Stock Ahead of Q2 Earnings?  Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9idXktYXBwbGUtYWFwbC1zdG9jay1haGVhZC0xNjQ3MDA4ODAuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Wed, 13 Mar 2024 07:00:00 GMT","Apple Stock: 2 Reasons Why It's Down, 2 Reasons To Believe In A Rebound - TheStreet","Apple Stock: 2 Reasons Why It's Down, 2 Reasons To Believe In A Rebound  TheStreet",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vYXBwbGUvc3RvY2svYXBwbGUtc3RvY2stMi1yZWFzb25zLXdoeS1pdHMtZG93bi0yLXJlYXNvbnMtdG8tYmVsaWV2ZS1pbi1hLXJlYm91bmTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",**NEUTRAL**,NEUTRAL
"Thu, 21 Mar 2024 07:00:00 GMT",Apple's AI Awakening: Is Google's Gemini the Spark AAPL Stock Needs? - InvestorPlace,Apple's AI Awakening: Is Google's Gemini the Spark AAPL Stock Needs?  InvestorPlace,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtYWktYXdha2VuaW5nLWlzLWdvb2dsZXMtZ2VtaW5pLXRoZS1zcGFyay1hYXBsLXN0b2NrLW5lZWRzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Wed, 03 Apr 2024 07:00:00 GMT",Apple (AAPL) Explores Home Robots After Abandoning Car Efforts - Bloomberg,Apple (AAPL) Explores Home Robots After Abandoning Car Efforts  Bloomberg,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA0LTAzL2FwcGxlLWV4cGxvcmVzLWhvbWUtcm9ib3RzLWFmdGVyLWFiYW5kb25pbmctY2FyLWVmZm9ydHPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
"Fri, 12 Apr 2024 07:00:00 GMT",Apple Signal of AI Intent Unleashes $112 Billion Stock Surge - Bloomberg,Apple Signal of AI Intent Unleashes $112 Billion Stock Surge  Bloomberg,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA0LTEyL2FwcGxlLXNpZ25hbC1vZi1haS1pbnRlbnQtdW5sZWFzaGVzLTExMi1iaWxsaW9uLXN0b2NrLXN1cmdl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**POSITIVE**,POSITIVE
"Mon, 29 Apr 2024 20:10:00 GMT","Apple Stock Out Of Favor, Hopes For Earnings Report Lift - Investor's Business Daily","Apple Stock Out Of Favor, Hopes For Earnings Report Lift  Investor's Business Daily",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FwcGxlLXN0b2NrLWZpc2NhbC1xMi1lYXJuaW5ncy1wcmV2aWV3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",**NEUTRAL**,NEUTRAL
"Fri, 05 Apr 2024 07:00:00 GMT","Tim Cook offloads nearly 200,000 shares of AAPL stock worth $32 million - 9to5Mac","Tim Cook offloads nearly 200,000 shares of AAPL stock worth $32 million  9to5Mac",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyNC8wNC8wNS90aW0tY29vay1vZmZsb2Fkcy1uZWFybHktMjAwMDAwLXNoYXJlcy1vZi1hYXBsLXN0b2NrLXdvcnRoLTMyLW1pbGxpb24v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",**NEUTRAL**,NEUTRAL
"Mon, 04 Mar 2024 08:00:00 GMT",Is the Apple Car Debacle a Sign the Company Is Too Scared to Fail? - InvestorPlace,Is the Apple Car Debacle a Sign the Company Is Too Scared to Fail?  InvestorPlace,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9ieWUtYnllLWFwcGxlLWNhci1pcy10aGlzLWEtc2lnbi10by1idXktc2VsbC1vci1ob2xkLWFhcGwtc3RvY2stbm93L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**NEGATIVE**,NEGATIVE
"Thu, 02 May 2024 21:31:00 GMT",Apple Stock: iPhone Maker Edges Above Q2 Targets - Investor's Business Daily,Apple Stock: iPhone Maker Edges Above Q2 Targets  Investor's Business Daily,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FwcGxlLXN0b2NrLWFhcGwtZmlzY2FsLXEyLTIwMjQtZWFybmluZ3Mv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investors.com', 'title': ""Investor's Business Daily""}",**POSITIVE**,POSITIVE
"Thu, 14 Mar 2024 07:00:00 GMT",Apple (NASDAQ:AAPL): WWDC 2024 and AI May Come to the Rescue - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL): WWDC 2024 and AI May Come to the Rescue - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtd3dkYy0yMDI0LWFuZC1haS1tYXktY29tZS10by10aGUtcmVzY3Vl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**POSITIVE**,POSITIVE
"Fri, 15 Mar 2024 07:00:00 GMT",AAPL: Apple (AAPL): Is it a Good Time to Buy Right Now? - StockNews.com,AAPL: Apple (AAPL): Is it a Good Time to Buy Right Now?  StockNews.com,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL2FhcGwtdnRrbHktbHRyeC1hbG90LWFwcGxlLWFhcGwtaXMtaXQtYS1nb29kLXRpbWUtdG8tYnV5LXJpZ2h0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",**NEUTRAL**,NEUTRAL
"Fri, 03 May 2024 13:43:18 GMT",Apple (AAPL) Earnings Announcements Boost Short and Long Term Prospects - Nasdaq,Apple (AAPL) Earnings Announcements Boost Short and Long Term Prospects  Nasdaq,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvYXBwbGUtYWFwbC1lYXJuaW5ncy1hbm5vdW5jZW1lbnRzLWJvb3N0LXNob3J0LWFuZC1sb25nLXRlcm0tcHJvc3BlY3Rz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nasdaq.com', 'title': 'Nasdaq'}",**POSITIVE**,POSITIVE
"Fri, 29 Mar 2024 07:00:00 GMT",Is Trending Stock Apple Inc. (AAPL) a Buy Now? - Zacks Investment Research,Is Trending Stock Apple Inc. (AAPL) a Buy Now?  Zacks Investment Research,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnphY2tzLmNvbS9zdG9jay9uZXdzLzIyNDc4MzAvaXMtdHJlbmRpbmctc3RvY2stYXBwbGUtaW5jLWFhcGwtYS1idXktbm930gFXaHR0cHM6Ly93d3cuemFja3MuY29tL2FtcC9zdG9jay9uZXdzLzIyNDc4MzAvaXMtdHJlbmRpbmctc3RvY2stYXBwbGUtaW5jLWFhcGwtYS1idXktbm93?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.zacks.com', 'title': 'Zacks Investment Research'}",**POSITIVE**,POSITIVE
"Wed, 01 May 2024 14:53:00 GMT",Is a Surprise Coming for Apple (AAPL) This Earnings Season? - Yahoo Finance,Is a Surprise Coming for Apple (AAPL) This Earnings Season?  Yahoo Finance,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zdXJwcmlzZS1jb21pbmctYXBwbGUtYWFwbC1lYXJuaW5ncy0xNDUzMDA1OTYuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 16 Apr 2024 07:00:00 GMT",Apple (AAPL) Stock Sinks As Market Gains: Here's Why - Yahoo Finance,Apple (AAPL) Stock Sinks As Market Gains: Here's Why  Yahoo Finance,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0b2NrLXNpbmtzLW1hcmtldC0yMTQ1MjAzNTAuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Mon, 22 Apr 2024 07:00:00 GMT",Apple (AAPL) Fell Due to Competitive Threats and Fears of a Decrease in Growth - Yahoo Finance,Apple (AAPL) Fell Due to Competitive Threats and Fears of a Decrease in Growth  Yahoo Finance,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWZlbGwtZHVlLWNvbXBldGl0aXZlLTEyMTQwOTE4NC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Fri, 03 May 2024 14:44:29 GMT",AAPL Shares Pop on $110 Billion Apple Stock Buyback Plans - InvestorPlace,AAPL Shares Pop on $110 Billion Apple Stock Buyback Plans  InvestorPlace,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wNS9hYXBsLXNoYXJlcy1wb3Atb24tMTEwLWJpbGxpb24tYXBwbGUtc3RvY2stYnV5YmFjay1wbGFucy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Tue, 02 Apr 2024 07:00:00 GMT",Risks To Shareholder Returns Are Elevated At These Prices For Apple Inc. (NASDAQ:AAPL) - Simply Wall St,Risks To Shareholder Returns Are Elevated At These Prices For Apple Inc. (NASDAQ:AAPL)  Simply Wall St,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL3Jpc2tzLXRvLXNoYXJlaG9sZGVyLXJldHVybnMtYXJlLWVsZXZhdGVkLWF0LXRoZXNlLXByaWNlcy1mby0xNjnSAYABaHR0cHM6Ly9zaW1wbHl3YWxsLnN0L3N0b2Nrcy91cy90ZWNoL25hc2RhcS1hYXBsL2FwcGxlL25ld3Mvcmlza3MtdG8tc2hhcmVob2xkZXItcmV0dXJucy1hcmUtZWxldmF0ZWQtYXQtdGhlc2UtcHJpY2VzLWZvLTE2OS9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://simplywall.st', 'title': 'Simply Wall St'}",**NEGATIVE**,NEGATIVE
"Mon, 08 Apr 2024 07:00:00 GMT",Apple (AAPL) Suffers a Larger Drop Than the General Market: Key Insights - Yahoo Finance,Apple (AAPL) Suffers a Larger Drop Than the General Market: Key Insights  Yahoo Finance,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN1ZmZlcnMtbGFyZ2VyLWRyb3AtMjE0NTE5ODMyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEGATIVE**,NEGATIVE
"Fri, 03 May 2024 00:00:00 GMT",Apple (AAPL) Q2 Earnings: How Key Metrics Compare to Wall Street Estimates - Yahoo Finance,Apple (AAPL) Q2 Earnings: How Key Metrics Compare to Wall Street Estimates  Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXEyLWVhcm5pbmdzLWtleS0wMDAwMDg3NjMuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 20 Mar 2024 07:00:00 GMT",Here's Why Apple (NASDAQ:AAPL) Has Caught The Eye Of Investors - Simply Wall St,Here's Why Apple (NASDAQ:AAPL) Has Caught The Eye Of Investors  Simply Wall St,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL2hlcmVzLXdoeS1hcHBsZS1uYXNkYXFhYXBsLWhhcy1jYXVnaHQtdGhlLWV5ZS1vZi1pbnZlc3RvcnPSAXpodHRwczovL3NpbXBseXdhbGwuc3Qvc3RvY2tzL3VzL3RlY2gvbmFzZGFxLWFhcGwvYXBwbGUvbmV3cy9oZXJlcy13aHktYXBwbGUtbmFzZGFxYWFwbC1oYXMtY2F1Z2h0LXRoZS1leWUtb2YtaW52ZXN0b3JzL2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://simplywall.st', 'title': 'Simply Wall St'}",**POSITIVE**,POSITIVE
"Wed, 27 Mar 2024 07:00:00 GMT",DOJ absurdly compares AAPL share buybacks with R&D spend - 9to5Mac,DOJ absurdly compares AAPL share buybacks with R&D spend  9to5Mac,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vOXRvNW1hYy5jb20vMjAyNC8wMy8yNy9hYXBsLXNoYXJlLWJ1eWJhY2tzLXZlcnNlcy1yZC1zcGVuZC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://9to5mac.com', 'title': '9to5Mac'}",**NEGATIVE**,NEGATIVE
"Wed, 13 Mar 2024 07:00:00 GMT",Apple (AAPL) to Strengthen Portfolio With New Games in April - Yahoo Finance,Apple (AAPL) to Strengthen Portfolio With New Games in April  Yahoo Finance,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLXN0cmVuZ3RoZW4tcG9ydGZvbGlvLWdhbWVzLTE1MjQwMDA4MC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Thu, 21 Mar 2024 07:00:00 GMT",Apple Loses $113 Billion in Value After Regulators Close In - Bloomberg,Apple Loses $113 Billion in Value After Regulators Close In  Bloomberg,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTAzLTIxL2FwcGxlLXN0b2NrLTExNS1iaWxsaW9uLWluLW1hcmtldC12YWx1ZS13aXBlZC1hcy1yZWd1bGF0b3JzLWNsb3NlLWlu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}",**NEGATIVE**,NEGATIVE
"Mon, 08 Apr 2024 07:00:00 GMT",Rising PC Growth Doesn't Help Apple (NASDAQ:AAPL) in Trading - TipRanks.com - TipRanks,Rising PC Growth Doesn't Help Apple (NASDAQ:AAPL) in Trading - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL3Jpc2luZy1wYy1ncm93dGgtZG9lc250LWhlbHAtYXBwbGUtbmFzZGFxYWFwbC1pbi10cmFkaW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEUTRAL**,NEUTRAL
"Thu, 04 Apr 2024 07:00:00 GMT","Senior Vice President Deirdre O'Brien Sells 54,732 Shares of Apple Inc (AAPL) - Yahoo Finance","Senior Vice President Deirdre O'Brien Sells 54,732 Shares of Apple Inc (AAPL)  Yahoo Finance",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zZW5pb3ItdmljZS1wcmVzaWRlbnQtZGVpcmRyZS1vYnJpZW4tMDU1MzU2NTYwLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Wed, 01 May 2024 15:57:00 GMT",Will Solid Mac Sales & Services Aid Apple's (AAPL) Q2 Earnings? - Yahoo Finance,Will Solid Mac Sales & Services Aid Apple's (AAPL) Q2 Earnings?  Yahoo Finance,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zb2xpZC1tYWMtc2FsZXMtc2VydmljZXMtYWlkLTE1NTcwMDMwMi5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Wed, 06 Mar 2024 08:00:00 GMT",Institutional investors may overlook Apple Inc.'s (NASDAQ:AAPL) recent US$193b market cap drop as long-term gains remain positive - Simply Wall St,Institutional investors may overlook Apple Inc.'s (NASDAQ:AAPL) recent US$193b market cap drop as long-term gains remain positive  Simply Wall St,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL2luc3RpdHV0aW9uYWwtaW52ZXN0b3JzLW1heS1vdmVybG9vay1hcHBsZS1pbmNzLW5hc2RhcWFhcGwtctIBfGh0dHBzOi8vc2ltcGx5d2FsbC5zdC9zdG9ja3MvdXMvdGVjaC9uYXNkYXEtYWFwbC9hcHBsZS9uZXdzL2luc3RpdHV0aW9uYWwtaW52ZXN0b3JzLW1heS1vdmVybG9vay1hcHBsZS1pbmNzLW5hc2RhcWFhcGwtci9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://simplywall.st', 'title': 'Simply Wall St'}",**POSITIVE**,POSITIVE
"Mon, 22 Apr 2024 07:00:00 GMT",Apple (AAPL) Increases Yet Falls Behind Market: What Investors Need to Know - Yahoo Finance,Apple (AAPL) Increases Yet Falls Behind Market: What Investors Need to Know  Yahoo Finance,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1hYXBsLWluY3JlYXNlcy15ZXQtZmFsbHMtMjE0NTE5Mjc0Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Fri, 03 May 2024 10:49:08 GMT",Here's Why The London Company Large Cap Strategy Sold Apple (AAPL) - Yahoo Finance,Here's Why The London Company Large Cap Strategy Sold Apple (AAPL)  Yahoo Finance,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktbG9uZG9uLWNvbXBhbnktbGFyZ2UtY2FwLTEwNDkwODAwNC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**NEUTRAL**,NEUTRAL
"Thu, 02 May 2024 21:25:56 GMT",Apple Q2 earnings: Key takeaways - Yahoo Finance,Apple Q2 earnings: Key takeaways  Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vdmlkZW8vYXBwbGUtcTItZWFybmluZ3Mta2V5LXRha2Vhd2F5cy0yMTI1NTY0OTUuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Mon, 25 Mar 2024 07:00:00 GMT",The DOJ Antitrust Suit Is One More Reason to Own Apple Stock Through Berkshire Hathaway - InvestorPlace,The DOJ Antitrust Suit Is One More Reason to Own Apple Stock Through Berkshire Hathaway  InvestorPlace,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wMy9hcHBsZXMtYW50aXRydXN0LWFybWFnZWRkb24td2h5LXRoZS1kb2otbGF3c3VpdC1pcy1hLWdhbWUtY2hhbmdlci1mb3ItYWFwbC1zdG9jay_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",**POSITIVE**,POSITIVE
"Mon, 04 Mar 2024 08:00:00 GMT",Apple is heavily underperforming QQQ; Why is AAPL lagging behind its tech peers? By Investing.com - Investing.com,Apple is heavily underperforming QQQ; Why is AAPL lagging behind its tech peers? By Investing.com  Investing.com,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5pbnZlc3RpbmcuY29tL25ld3Mvc3RvY2stbWFya2V0LW5ld3MvYXBwbGUtaXMtaGVhdmlseS11bmRlcnBlcmZvcm1pbmctcXFxLXdoeS1pcy1hYXBsLWxhZ2dpbmctYmVoaW5kLWl0cy10ZWNoLXBlZXJzLTMzMjM3NTjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investing.com', 'title': 'Investing.com'}",**NEGATIVE**,NEGATIVE
"Thu, 29 Feb 2024 08:00:00 GMT",Apple Stock (NASDAQ:AAPL): Will the Vision Pro Reignite Its Growth? - TipRanks.com - TipRanks,Apple Stock (NASDAQ:AAPL): Will the Vision Pro Reignite Its Growth? - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLXN0b2NrLW5hc2RhcWFhcGwtd2lsbC10aGUtdmlzaW9uLXByby1yZWlnbml0ZS1pdHMtZ3Jvd3Ro0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**POSITIVE**,POSITIVE
"Fri, 19 Apr 2024 07:00:00 GMT",Here's Why Apple (AAPL) is in Contributor's List of Polen Capital - Yahoo Finance,Here's Why Apple (AAPL) is in Contributor's List of Polen Capital  Yahoo Finance,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy93aHktYXBwbGUtYWFwbC1jb250cmlidXRvci1saXN0LTE3MTMyMzg4MS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Tue, 02 Apr 2024 07:00:00 GMT",Apple's (NASDAQ:AAPL) AI Advancements Could Lead to iPhone Supercycle - TipRanks.com - TipRanks,Apple's (NASDAQ:AAPL) AI Advancements Could Lead to iPhone Supercycle - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlcy1uYXNkYXFhYXBsLWFpLWFkdmFuY2VtZW50cy1jb3VsZC1sZWFkLXRvLWlwaG9uZS1zdXBlcmN5Y2xl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**POSITIVE**,POSITIVE
"Thu, 21 Mar 2024 15:36:59 GMT",Apple (NASDAQ:AAPL) Sued by the DOJ…Again - TipRanks.com - TipRanks,Apple (NASDAQ:AAPL) Sued by the DOJ…Again - TipRanks.com  TipRanks,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LnRpcHJhbmtzLmNvbS9uZXdzL2FwcGxlLW5hc2RhcWFhcGwtc3VlZC1ieS10aGUtZG9qYWdhaW7SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tipranks.com', 'title': 'TipRanks'}",**NEGATIVE**,NEGATIVE
"Fri, 03 May 2024 09:43:48 GMT",Apple beats Q2 estimates as iPhone sales decline 10% - Yahoo Finance,Apple beats Q2 estimates as iPhone sales decline 10%  Yahoo Finance,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hcHBsZS1iZWF0cy1xMi1lc3RpbWF0ZXMtYXMtaXBob25lLXNhbGVzLWRlY2xpbmUtMTAtMDkxMjMyMzA5Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",**POSITIVE**,POSITIVE
"Fri, 03 May 2024 12:56:15 GMT",Apple stock: What its share buyback means and why it's historic - Fast Company,Apple stock: What its share buyback means and why it's historic  Fast Company,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS85MTExODA0Mi9hcHBsZS1zdG9jay1zaGFyZS1idXliYWNrLWxhcmdlc3QtdXMtaGlzdG9yeS1tZWFuaW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fastcompany.com', 'title': 'Fast Company'}",**POSITIVE**,POSITIVE
